+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                         ;
+-----------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                     ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst                                                     ; 20    ; 9              ; 0            ; 9              ; 34     ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[6].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[5].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[4].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[3].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[2].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[1].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[0].vector_reduce_inst                                                     ; 20    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst                                                                                               ; 76    ; 0              ; 0            ; 0              ; 201    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst                                                                                                         ; 86    ; 0              ; 0            ; 0              ; 201    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst                                                                                                                        ; 85    ; 0              ; 0            ; 0              ; 192    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
+-----------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
